en,fr,it,de,es,ko,kana
"For protection, it releases a horrible stench from the antennae on its head to drive away enemies.","Pour se protéger, il émet un gaz puant par ses antennes, qui fait fuir ses ennemis audacieux.","Per proteggersi emette un puzzo terribile dall’antenna sul capo, tenendo lontani i nemici.","Als Schutz vor Feinden sondert es einen übel riechenden Gestank mit seinen Antennen ab.","Para protegerse despide un hedor horrible de sus antenas, con el que repele a sus enemigos.","머리의 더듬이로부터 강렬한 냄새를 내어 적을 물리치고 몸을 보호한다.","あたまの　しょっかく　から きょうれつな　においを　だして てきを　おいはらい　みをまもる。"
"A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.","Son corps frêle est protégé par sa carapace d’acier. Il encaisse les coups durs en attendant d’évoluer.","Ha una corazza dura come l’acciaio che protegge il suo fragile corpo. Attende immobile di evolversi.","Der stahlharte Panzer schützt seinen zarten Körper. Es wartet geduldig auf seine Entwicklung.","Su frágil cuerpo está recubierto de una coraza dura como el acero. Permanece quieto en su desarrollo.","강철같이 단단한 껍질로 부드러운 몸을 보호하고 있다. 진화할 때까지 가만히 참고 있다.","こうてつのように　かたい　カラで やわらかい　なかみを　まもっている。 しんかするまで　じっと　たえている。"
"It loves the honey of flowers and can locate flower patches that have even tiny amounts of pollen.","Il raffole du nectar des fleurs. Il est capable de repérer la plus petite quantité de pollen.","Adora il nettare dei fiori e riesce a localizzare i campi in cui si trova anche una minima quantità di polline.","Es liebt Blütenhonig. Es findet selbst Blumen, die sehr wenig Pollen haben.","Adora el néctar de las flores. Puede localizar hasta las más pequeñas cantidades de polen.","꽃의 꿀을 매우 좋아한다. 약간의 꽃가루만으로 꽃밭이 있는 장소를 찾아낼 수 있다.","はなの　ミツが　だいこうぶつ。 わずかな　かふんで　はなばたけの ばしょを　さがしだすことが　できる。"
"Often found in forests and grasslands. It has a sharp, toxic barb of around two inches on top of its head.","On trouve souvent ce Pokémon dans les forêts et les hautes herbes. L’aiguillon de 5 cm sur sa tête contient un venin très toxique.","Vive soprattutto nei boschi e nei prati. Sul capo ha un affilato e velenoso pungiglione lungo 5 cm.","Es lebt bevorzugt in Wäldern und in hohem Gras. Auf dem Kopf trägt es einen circa 5 cm langen, spitzen, giftigen Stachel.","Suele habitar bosques y praderas. Tiene un afilado y venenoso aguijón de unos 5 cm encima de la cabeza.","숲이나 풀밭에 많이 서식한다. 머리끝에 5cm 정도의 작고 날카로운 독침을 지니고 있다.","もりや　くさちに　おおく　せいそく。 あたまの　さきに　５センチぐらいの ちいさく　するどい　どくばりをもつ。"
"Almost incapable of moving, this Pokémon can only harden its shell to protect itself when it is in danger.","Incapable de se déplacer de lui-même, il se défend en durcissant sa carapace.","Quasi incapace di muoversi, questo Pokémon può solo indurire il proprio guscio per proteggersi.","Dieses Pokémon kann sich kaum bewegen. Bei drohender Gefahr verhärtet es seinen Panzer.","Casi incapaz de moverse, este Pokémon solo puede endurecer su caparazón para protegerse.","스스로는 거의 움직일 수 없지만 위험할 때는 단단해져서 몸을 보호하고 있는 것 같다.","じぶんでは　ほとんど　うごけないが あぶないときは　かたくなって みを　まもっているようだ。"
"It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.","Il se sert de ses trois aiguillons empoisonnés pour attaquer sans relâche ses adversaires.","Possiede tre aculei velenosi sulle zampe anteriori e sull’addome con cui punge i nemici ripetutamente.","Dieses Pokémon verfügt über drei Giftstachel. Es kann seine Gegner damit wiederholt stechen.","Tiene 3 aguijones venenosos en sus patas y cola. Suelen pinchar a sus enemigos repetidas veces.","양손과 엉덩이에 있는 3개의 독침으로 상대를 찌르고 찌르고 또 찌르며 공격한다.","りょうてと　おしりにある　３ぼんの どくばりで　あいてを　さして　さして さしまくって　こうげきする。"
"A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.","On l’aperçoit souvent dans les forêts. Avec ses ailes, il brasse l’air près du sol pour projeter du sable.","Molto comune in boschi e foreste, sbatte le ali a livello del suolo per sollevare sabbia accecante.","Ein vorwiegend in Wäldern lebendes Pokémon, das zur Verteidigung mit den Flügeln Sand aufwirbelt.","Muy común en bosques y selvas. Aletea al nivel del suelo para levantar la gravilla.","숲이나 수풀에 많이 분포해 있다. 땅에서도 격렬한 날갯짓으로 모래를 뿌리기도 한다.","もりや　はやしに　おおく　ぶんぷ。 ちじょうでも　はげしく　はばたいて すなを　かけたりする。"
"The claws on its feet are well developed. It can carry prey such as an Exeggcute to its nest over 60 miles away.","Grâce à ses griffes très puissantes, il est capable de transporter des Noeunoeuf vers un nid éloigné de plus de 100 km.","Grazie ai potenti artigli può trasportare una preda delle dimensioni di un Exeggcute per oltre 100 km.","Die Krallen an seinen Füßen sind sehr ausgeprägt. Es kann sogar ein Owei zu seinem Nest in 100 km Entfernung tragen.","Tiene unas garras desarrolladas. Puede atrapar un Exeggcute y transportarlo desde una distancia de casi 100 km.","발톱이 발달해 있다. 먹이인 아라리를 잡아 100km 떨어져 있는 둥지까지 나른다.","あしの　ツメが　はったつしている。 エサの　タマタマを　つかんで １００キロさきの　す　まで　はこぶ。"
"When hunting, it skims the surface of water at high speed to pick off unwary prey such as Magikarp.","Il survole la surface de l’eau pour repérer une proie et plonge en piqué pour l’attraper.","Quando caccia, vola velocissimo sul pelo dell’acqua e cattura ignare prede come Magikarp.","Dieses Pokémon schnellt bei der Jagd blitzschnell unter Wasser, um seine ahnungslose Beute zu fangen.","Cuando caza, vuela muy deprisa a ras del agua y sorprende a inocentes presas como Magikarp.","먹이를 찾을 때 수면을 아슬아슬하게 미끄러지듯 날아 잉어킹 등을 움켜잡는다.","エサを　さがすとき　すいめん すれすれを　すべるように　とんで コイキングなどを　わしづかみにする。"
"Living wherever there is food available, it ceaselessly scavenges for edibles the entire day.","Vivant là où se trouve la nourriture, ce charognard passe ses journées à la rechercher.","Vive ovunque si trovi del cibo, cercando incessantemente qualsiasi cosa sia commestibile.","Es baut sein Nest, wo es Futter findet. Es ist den ganzen Tag auf der Suche nach etwas Essbarem.","Vive allí donde haya comida disponible. Busca todo el día, sin descanso, algo comestible.","먹을 것이 있는 곳이라면 어디서든 서식한다. 온종일 먹이를 찾아다닌다.","たべるものが　あるところなら どこにだって　せいそくする。 １にちじゅう　エサを　さがしている。"
"It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls.","Il grignote sans cesse pour apaiser la poussée de ses crocs. Il peut transpercer un mur de parpaings.","Si affila le zanne in perenne crescita rosicchiando cose dure. Riesce a frantumare persino i muri.","Es wetzt seine ständig wachsenden Zähne an harten Dingen. Es kann Wände aus Beton zernagen.","Lima sus colmillos royendo objetos duros. Con ellos puede destruir incluso paredes de hormigón.","계속 자라는 앞니를 갈아내려고 딱딱한 것을 갉는 습성이 있다. 벽돌로 된 벽도 갉아서 부순다.","のびつづける　まえばを　けずるため かたい　ものを　かじる　しゅうせい。 ブロックべいも　かじって　こわす。"
"Very protective of its territory, it flaps its short wings busily to dart around at high speed.","Très protecteur de son territoire, il bat vite des ailes pour se déplacer à toute allure.","Molto geloso del suo territorio, svolazza in giro a gran velocità battendo le ali continuamente.","Es beschützt sein Gebiet stets vor Eindringlingen. Daher fliegt es ständig wild umher.","Muy protector de su territorio, mueve sus cortas alas sin descanso para lanzarse a toda velocidad.","자신의 영역을 지키기 위해 작은 날개를 쳐서 바쁘게 주위를 날아 맴돈다.","じぶんの　テリトリーを　まもるため みじかいハネを　はばたかせ いそがしく　とびまわっている。"
"With its huge and magnificent wings, it can keep aloft without ever having to land for rest.","Ses ailes géantes lui permettent de voler sur de longues distances sans qu’il ait besoin de se reposer.","Con le sue enormi e magnifiche ali, è in grado di volare senza mai atterrare per riposarsi.","Mit seinen riesigen Flügeln kann dieses Pokémon nahezu pausenlos in der Luft bleiben.","Con sus enormes y magníficas alas, puede seguir volando sin tener que aterrizar para descansar.","커다란 날개로 넓은 하늘을 계속 날 수 있다. 한 번도 내려앉지 않아도 괜찮다.","おおきな　つばさで　おおぞらを とびつづけることが　できる。 １かいも　おりなくても　へいきだ。"
"The older it gets, the longer it grows. At night, it wraps its long body around tree branches to rest.","Plus il est âgé, plus son corps est long. Il se love autour des arbres pour se reposer.","Con il tempo si fa sempre più lungo. La notte avvolge il suo corpo attorno a qualche ramo per dormire.","Mit dem Alter wird der Körper dieses Pokémon immer länger. Es schläft um Äste gewickelt.","Cuanto más viejo, más crece este Pokémon. Por la noche, descansa en las ramas de los árboles.","성장할수록 점점 길어진다. 밤에는 나뭇가지에 몸을 돌돌 말고 쉰다.","そだつほどに　どんどん　ながくなる。 そして　よなかは　きのえだに グルグルと　からまって　やすむ。"
"The pattern on its belly appears to be a frightening face. Weak foes will flee just at the sight of the pattern.","Les motifs sur son corps ressemblent à un visage menaçant. Les adversaires les plus craintifs fuient à la seule vue de ce Pokémon.","Il disegno sulla pancia rappresenta una faccia spaventosa, capace di far fuggire i nemici più pavidi.","Das Muster auf seinem Bauch ähnelt einer Fratze. Schwache Gegner nehmen bereits beim Anblick Reißaus.","El dibujo que tiene en la panza aterroriza. Los rivales más débiles salen huyendo al verlo.","배의 무늬가 무서운 얼굴로 보인다. 약한 적은 그 무늬만 보고도 도망치고 만다.","おなかの　もようが　こわいかおに みえる。よわいてきは　そのもようを みただけで　にげだしてしまう。"
"It raises its tail to check its surroundings. The tail is sometimes struck by lightning in this pose.","Il élève sa queue pour surveiller les environs. Elle attire souvent la foudre dans cette position.","Solleva la coda per esaminare l’ambiente circostante. A volte la coda è colpita da un fulmine quando è in questa posizione.","Es streckt seinen Schweif nach oben, um seine Umgebung zu prüfen. Häufig fährt ein Blitz hinein.","Levanta su cola para vigilar los alrededores. A veces, puede ser alcanzado por un rayo en esa pose.","꼬리를 세우고 주변의 상황을 살피다 보면 가끔 꼬리에 번개가 친다.","しっぽを　たてて　まわりの ようすを　さぐっていると　ときどき かみなりが　しっぽに　おちてくる。"
"When its electricity builds, its muscles are stimulated, and it becomes more aggressive than usual.","Quand il se charge en électricité, ses muscles se contractent et il devient plus agressif.","Se l’elettricità aumenta, i muscoli sono sollecitati e diventa più aggressivo del solito.","Wenn es sich auflädt, zucken seine Muskeln und es wird aggressiver und kampflustiger.","Cuando se carga de electricidad, sus músculos se tensan y se vuelve más agresivo de lo normal.","전기가 모이면 근육이 자극되어 여느 때보다 공격적이 된다.","でんきが　たまってくると きんにくが　しげきされ　いつもより こうげきてきに　なってしまう。"
"It burrows and lives underground. If threatened, it curls itself up into a ball for protection.","Il s’enterre et vit dans les sous-sols. S’il se sent menacé, il se met en boule pour se protéger.","Vive sottoterra, scavando buche. Se minacciato, si protegge raggomitolandosi.","Es gräbt und lebt im Erdboden. Bei Gefahr rollt es sich zum Schutz zu einem Ball zusammen.","Este Pokémon permanece bajo tierra. Si se siente amenazado, se enrosca para defenderse.","지면에 구멍을 파고 산다. 자신에게 위험이 닥쳐오면 둥글게 말아서 몸을 보호한다.","じめんに　あなを　ほって　すむ。 じぶんに　きけんが　せまると まるくなって　みを　まもる。"
"If it digs at an incredible pace, it may snap off its spikes and claws. They grow back in a day.","Il creuse si vite qu’il peut briser ses épines et ses griffes. Mais elles repoussent en une journée.","Se scava molto velocemente gli si consumano le punte e gli artigli, ma gli ricrescono in un giorno.","Wenn es schnell gräbt, können seine Stacheln und Krallen abbrechen. Sie wachsen binnen eines Tages nach.","Si cava a gran velocidad, puede que se le caigan las garras y púas. Vuelven a crecerle en un día.","굉장한 기세로 지면을 파면 가시와 발톱이 부러져 버리지만 다음 날에는 바로 돋아나 있다.","すごい　いきおいで　じめんをほると トゲや　ツメが　おれてしまうが つぎのひには　はえそろっている。"
"Although small, its venomous barbs render this Pokémon dangerous. The female has smaller horns.","Ce Pokémon est hérissé de dards empoisonnés. Les femelles ont une corne plus petite.","Sebbene piccolo, i suoi baffi velenosi sono molto pericolosi. La femmina ha un corno più minuto.","Dieses Pokémon ist sehr klein, verfügt aber über starke Gifte. Das Weibchen hat ein kleineres Horn.","Aunque pequeñas, sus venenosas púas son muy peligrosas. Tienen un cuerno más pequeño que los machos.","몸은 작지만 독침을 지니고 있기 때문에 주의가 필요하다. 암컷의 뿔이 더 작다.","からだは　ちいさくても　どくばりを もつため　ちゅういが　ひつようだ。 メスのほうが　ツノが　ちいさい。"
"The female has a gentle temperament. It emits ultrasonic cries that have the power to befuddle foes.","La femelle a un tempérament doux. Elle émet des cris ultrasoniques capables de déstabiliser ses ennemis.","La femmina ha un temperamento mite. Lancia ultrasuoni capaci di incantare i nemici.","Das Weibchen ist ausgeglichener. Es stößt Schreie im Ultraschallwellenbereich aus, die den Gegner verwirren können.","Tiene un carácter afable. Emite ondas ultrasónicas para confundir al enemigo.","암컷으로 성격은 온화하다. 입에서 내보내는 초음파는 상대를 혼란시키는 힘이 있다.","メスなので　せいかくは　おんこう。 くちから　だす　ちょうおんぱは あいてを　まどわす　ちからがある。"
"It uses its scaly, rugged body to seal the entrance of its nest and protect its young from predators.","Il se sert de son corps lourdement protégé pour empêcher les prédateurs d’accéder à son nid.","Con il suo corpo robusto e squamoso sbarra l’accesso alla tana e protegge i piccoli dai predatori.","Es benutzt seinen schuppigen Körper, um den Höhleneingang als Schutz für seine Jungen zu sperren.","Usa su cuerpo duro y escamoso para sellar la entrada a su madriguera y protegerse de los depredadores.","비늘로 뒤덮인 튼튼한 몸으로 둥지의 입구를 막아 상대로부터 새끼들을 지킨다.","ウロコで　おおわれた　がんじょうな からだで　すあなの　いりぐちをふさぎ てきから　こどもたちを　まもる。"
"It scans its surroundings by raising its ears out of the grass. Its toxic horn is for protection.","Il jauge le terrain en laissant ses oreilles dépasser de l’herbe. Il se défend avec sa corne toxique.","Esamina l’ambiente circostante tendendo le orecchie fuori dall’erba. Si protegge con il corno velenoso.","Es untersucht die Umgebung, indem es die Ohren spitzt und lauscht. Sein giftiges Horn schützt es.","Saca las orejas por encima de la hierba para explorar el territorio. Le protege su cuerno venenoso.","풀밭 위로 귀만 내어 주위의 낌새를 살핀다. 맹독의 뿔로 몸을 보호한다.","くさむらの　うえに　みみだけ　だして まわりの　けはいを　さぐる。 もうどくの　ツノで　みを　まもる。"
"It raises its big ears to check its surroundings. If it senses anything, it attacks immediately.","Il dresse ses oreilles à l’affût d’un bruit suspect et attaque toute menace se rapprochant de lui.","Rizza le grandi orecchie per esaminare la zona. Se avverte qualcosa, attacca immediatamente.","Es überwacht mit seinen riesigen Ohren die Umgebung. Registriert es eine Bewegung, greift es an.","Levanta sus grandes orejas para vigilar. Si detecta algo, atacará de inmediato.","발달한 귀를 세워 주위의 낌새를 살핀다. 무슨 일이 생기면 바로 덤벼든다.","はったつした　みみを　たてて まわりの　けはいを　さぐる。 なにかあると　すぐに　とびかかる。"
"It is recognized by its rock-hard hide and its extended horn. Be careful with the horn, as it contains venom.","On le reconnaît facilement grâce à sa peau dure comme de la pierre ainsi qu’à sa grosse corne pleine de poison.","Lo si riconosce dalla pelle durissima e dal corno particolarmente allungato, che contiene sostanze velenose.","Seine steinharte Haut und sein ausgeprägtes Horn sind seine Markenzeichen. Achte auf das Horn, denn es enthält Gift.","Es fácil reconocerlo por tener una dura piel y un gran cuerno lleno de peligrosísimo veneno.","돌처럼 딱딱한 피부와 길게 뻗은 뿔이 특징이다. 뿔에는 독이 있으니 주의해야 한다.","いしのように　かたい　ひふと ながく　のびた　ツノが　とくちょう。 ツノには　どくもあるので　ちゅうい。"
"It is said that happiness will come to those who see a gathering of Clefairy dancing under a full moon.","On dit que ceux qui voient danser un groupe de Mélofée sous la pleine lune connaîtront un grand bonheur.","Si dice che vedere un gruppo di Clefairy ballare con la luna piena sia di ottimo auspicio.","Eine Ansammlung von Piepi bei Vollmond tanzen zu sehen, soll Freude verheißen.","Se dice que la felicidad llegará a quien vea a un grupo de Clefairy bailando a la luz de la luna llena.","보름달 밤에 삐삐가 모여 춤을 추는 모습을 보면 행복해진다고 전해진다.","まんげつのよる　ピッピが　あつまって ダンスを　おどるようすを　みると しあわせに　なれると　いわれている。"
"Its hearing is so acute it can hear a pin drop over half a mile away. It lives on quiet mountains.","Il aime le calme des montagnes. Son ouïe exceptionnelle entendrait une aiguille tomber à 1 km.","Ha un udito tanto acuto da sentire la caduta di uno spillo a 1 km di distanza. Vive su monti quieti.","Es kann eine Nadel hören, die in 1 km Entfernung zu Boden fällt. Es lebt in der Stille der Berge.","Su oído es tan agudo que puede oír una aguja caer a 1 km. Vive en montañas solitarias.","1km 전방에 떨어진 바늘 소리도 분간할 수 있는 우수한 귀를 가지고 있다. 조용한 산속에 살고 있다.","１キロさきで　おちた　ハリの　おとも ききわける　すぐれた　みみを　もつ。 しずかな　やまおくに　すんでいる。"
"When it is born, it has just one snow-white tail. The tail splits from its tip as it grows older.","Il n’a qu’une seule queue à la naissance. Sa queue se divise à la pointe au fil des ans.","Alla nascita ha solo una coda, che con il passare del tempo sviluppa diverse diramazioni.","Dieses Pokémon hat bei seiner Geburt nur einen Schweif, der sich mit zunehmendem Alter aufspaltet.","Cuando nace solo tiene una cola, pero a medida que crece, esta se va dividiendo desde la punta.","태어났을 때는 꼬리가 새하얗고 하나밖에 없다. 성장하면 끝이 갈라지며 꼬리 수가 늘어난다.","うまれたとき　しっぽは　まっしろで １ぽんしかない。そだつと　やがて さきが　わかれて　しっぽが　ふえる。"
"It has nine long tails and fur that gleams gold. It is said to live for 1,000 years.","Il a neuf longues queues et une fourrure qui brille comme de l’or. On dit qu’il peut vivre 1 000 ans.","Dotato di nove code e di una pelliccia dorata, si dice che viva 1000 anni.","Es hat neun lange Schweife und sein Fell glänzt gülden. Man sagt, es soll 1 000 Jahre alt werden.","Tiene nueve colas y un pelaje de color dorado. Dicen que este Pokémon llega a vivir 1000 años.","황금빛으로 빛나는 털과 9개의 긴 꼬리를 지녔다. 1000년을 산다고 한다.","おうごんに　かがやく　たいもうと ９ほんの　ながい　しっぽを　もつ。 １０００ねんは　いきると　いわれる。"
"It captivates foes with its huge, round eyes, then lulls them to sleep by singing a soothing melody.","Il hypnotise ses ennemis grâce à ses grands yeux avant de les plonger dans un profond sommeil en chantant une douce mélopée.","Cattura l’attenzione dei nemici grazie agli enormi occhi rotondi, per poi farli addormentare con una dolce ninnananna.","Es fesselt die Gegner mit seinen großen, runden Augen und versetzt sie in Schlaf, indem es eine beruhigende Melodie singt.","Cautiva con la mirada a su enemigo y hace que se quede profundamente dormido mientras entona una dulce melodía.","동그랗고 커다란 눈동자로 유인하고 기분 좋은 노래를 불러 상대방을 잠들게 한다.","まるくて　おおきい　ひとみで さそいこみ　ここちよい　うたを うたい　あいてを　ねむらせる。"
"Their fur feels so good that if two of them snuggle together, they won’t want to be separated.","Leur fourrure est si douce que s’ils se font des câlins, ils ne voudront plus se séparer.","Hanno un pelo così morbido che se due di loro si abbracciano non vogliono più separarsi.","Sein Fell ist so flauschig, dass, wenn zwei zusammenstehen, sie nicht getrennt werden möchten.","Su piel es tan suave que si dos de ellos se acurrucan juntos, no querrán separarse nunca.","2마리가 바싹 붙어 있으면 서로의 털이 너무 기분 좋아서 떨어지지 않게 되어버린다.","２ひき　よりそいあうと　おたがいの けがわが　きもちよすぎて はなれられなく　なってしまう。"
"Even though it has no eyes, it can sense obstacles using ultrasonic waves it emits from its mouth.","Bien que dépourvu d’yeux, il repère les obstacles grâce aux ultrasons émis par sa gueule.","Non ha occhi, ma avverte gli ostacoli con le onde ultrasoniche che emette dalla bocca.","Obwohl es keine Augen hat, kann es Hindernisse mithilfe von Ultraschallwellen wahrnehmen.","Aunque carezca de ojos, puede detectar obstáculos con las ondas ultrasónicas que emite su boca.","입에서 내는 초음파로 두 눈이 없어도 주위의 장애물을 탐색할 수 있다.","くちから　だす　ちょうおんぱで りょうめが　なくても　まわりの しょうがいぶつを　さっちできる。"
"Once it bites, it will not stop draining energy from the victim even if it gets too heavy to fly.","Il mord son adversaire et absorbe toute son énergie, même s’il devient trop lourd pour voler.","Quando attacca, non smette di succhiare l’energia della vittima, fino a diventare troppo pesante per volare.","Dieses Pokémon saugt dem Gegner selbst dann noch Energie ab, wenn es zu schwer zum Fliegen wird.","Cuando ataque, seguirá chupando energía de su víctima, aunque pese tanto que ya no pueda volar.","물리면 끝이다. 죽을 정도로 피를 빨아들이기 때문에 무거워져서 날 수 없게 될 때도 있다.","かみついたら　さいご。しぬほど ちを　すいまくるので　おもたくなって じぶんで　とべなくなることもある。"
"During the day, it stays in the cold underground to avoid the sun. It grows by bathing in moonlight.","Le jour, il reste en sous-sol et évite le soleil. Il grandit en se baignant au clair de lune.","Di giorno vive nel freddo sottosuolo, per evitare la luce del sole. Cresce assorbendo la luce lunare.","Tagsüber versteckt es sich in der kalten Erde, um die Sonne zu meiden. Es wächst im Mondschein.","Durante el día, se agazapa en el frío subsuelo huyendo del sol. La luz de la luna le hace crecer mucho.","낮에는 태양을 피하려고 차가운 땅속에 들어가 있다. 달빛을 쬐어 성장한다.","ひるまは　たいようを　さけるため つめたい　じめんに　もぐっている。 つきのひかりを　あびて　そだつ。"
"Smells incredibly foul! However, around one out of a thousand people enjoy sniffing its nose-bending stink.","Il sent très mauvais ! Mais une personne sur 1 000 aime la puanteur de son corps nauséabond.","Puzza da levare il fiato! Tuttavia circa una persona su mille adora annusarne il fetido lezzo.","Dieses Pokémon sondert einen übelriechenden Geruch ab. Trotzdem halten einige Leute es im Haus.","¡Huele bastante mal! De todas formas, una de cada mil personas aprecian su fétido olor.","강렬한 악취가 난다! 그럼에도 불구하고 1000명에 한 명 정도 이 냄새를 즐겨 맡는 사람이 있다.","もうれつな　クサさ！　それなのに １０００にんに　ひとりぐらい これを　このんで　かぐひとがいる。"
