en,fr,it,de,es,ko,kana
"Strikes the foe with a gust of wind whipped up by wings.","Strikes the foe with a gust of wind whipped up by wings.","Strikes the foe with a gust of wind whipped up by wings.","Strikes the foe with a gust of wind whipped up by wings.","Strikes the foe with a gust of wind whipped up by wings.","Strikes the foe with a gust of wind whipped up by wings.","Strikes the foe with a gust of wind whipped up by wings."
"The foe is struck with large, imposing wings spread wide.","The foe is struck with large, imposing wings spread wide.","The foe is struck with large, imposing wings spread wide.","The foe is struck with large, imposing wings spread wide.","The foe is struck with large, imposing wings spread wide.","The foe is struck with large, imposing wings spread wide.","The foe is struck with large, imposing wings spread wide."
"The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends."
"A 2-turn move that hits on the 2nd turn. Use it to fly to any known town.","A 2-turn move that hits on the 2nd turn. Use it to fly to any known town.","A 2-turn move that hits on the 2nd turn. Use it to fly to any known town.","A 2-turn move that hits on the 2nd turn. Use it to fly to any known town.","A 2-turn move that hits on the 2nd turn. Use it to fly to any known town.","A 2-turn move that hits on the 2nd turn. Use it to fly to any known town.","A 2-turn move that hits on the 2nd turn. Use it to fly to any known town."
"A long body or tentacles are used to bind the foe for two to five turns.","A long body or tentacles are used to bind the foe for two to five turns.","A long body or tentacles are used to bind the foe for two to five turns.","A long body or tentacles are used to bind the foe for two to five turns.","A long body or tentacles are used to bind the foe for two to five turns.","A long body or tentacles are used to bind the foe for two to five turns.","A long body or tentacles are used to bind the foe for two to five turns."
"The foe is struck with a long tail, vines, etc.","The foe is struck with a long tail, vines, etc.","The foe is struck with a long tail, vines, etc.","The foe is struck with a long tail, vines, etc.","The foe is struck with a long tail, vines, etc.","The foe is struck with a long tail, vines, etc.","The foe is struck with a long tail, vines, etc."
"The foe is struck with slender, whip­ like vines.","The foe is struck with slender, whip­ like vines.","The foe is struck with slender, whip­ like vines.","The foe is struck with slender, whip­ like vines.","The foe is struck with slender, whip­ like vines.","The foe is struck with slender, whip­ like vines.","The foe is struck with slender, whip­ like vines."
"The foe is stomped with a big foot. It may make the foe flinch.","The foe is stomped with a big foot. It may make the foe flinch.","The foe is stomped with a big foot. It may make the foe flinch.","The foe is stomped with a big foot. It may make the foe flinch.","The foe is stomped with a big foot. It may make the foe flinch.","The foe is stomped with a big foot. It may make the foe flinch.","The foe is stomped with a big foot. It may make the foe flinch."
"Two legs are used to quickly kick the foe twice in one turn.","Two legs are used to quickly kick the foe twice in one turn.","Two legs are used to quickly kick the foe twice in one turn.","Two legs are used to quickly kick the foe twice in one turn.","Two legs are used to quickly kick the foe twice in one turn.","Two legs are used to quickly kick the foe twice in one turn.","Two legs are used to quickly kick the foe twice in one turn."
"The foe is attacked by a kick fired with muscle-packed power.","The foe is attacked by a kick fired with muscle-packed power.","The foe is attacked by a kick fired with muscle-packed power.","The foe is attacked by a kick fired with muscle-packed power.","The foe is attacked by a kick fired with muscle-packed power.","The foe is attacked by a kick fired with muscle-packed power.","The foe is attacked by a kick fired with muscle-packed power."
"The user jumps up high, then kicks. If it misses, the user hurts itself.","The user jumps up high, then kicks. If it misses, the user hurts itself.","The user jumps up high, then kicks. If it misses, the user hurts itself.","The user jumps up high, then kicks. If it misses, the user hurts itself.","The user jumps up high, then kicks. If it misses, the user hurts itself.","The user jumps up high, then kicks. If it misses, the user hurts itself.","The user jumps up high, then kicks. If it misses, the user hurts itself."
"A quick kick from a rolling spin. It may make the foe flinch.","A quick kick from a rolling spin. It may make the foe flinch.","A quick kick from a rolling spin. It may make the foe flinch.","A quick kick from a rolling spin. It may make the foe flinch.","A quick kick from a rolling spin. It may make the foe flinch.","A quick kick from a rolling spin. It may make the foe flinch.","A quick kick from a rolling spin. It may make the foe flinch."
"A lot of sand is hurled in the foe’s face, reducing its accuracy.","A lot of sand is hurled in the foe’s face, reducing its accuracy.","A lot of sand is hurled in the foe’s face, reducing its accuracy.","A lot of sand is hurled in the foe’s face, reducing its accuracy.","A lot of sand is hurled in the foe’s face, reducing its accuracy.","A lot of sand is hurled in the foe’s face, reducing its accuracy.","A lot of sand is hurled in the foe’s face, reducing its accuracy."
"The user sticks its head out and rams. It may make the foe flinch.","The user sticks its head out and rams. It may make the foe flinch.","The user sticks its head out and rams. It may make the foe flinch.","The user sticks its head out and rams. It may make the foe flinch.","The user sticks its head out and rams. It may make the foe flinch.","The user sticks its head out and rams. It may make the foe flinch.","The user sticks its head out and rams. It may make the foe flinch."
"The foe is jabbed with a sharply pointed horn to inflict damage.","The foe is jabbed with a sharply pointed horn to inflict damage.","The foe is jabbed with a sharply pointed horn to inflict damage.","The foe is jabbed with a sharply pointed horn to inflict damage.","The foe is jabbed with a sharply pointed horn to inflict damage.","The foe is jabbed with a sharply pointed horn to inflict damage.","The foe is jabbed with a sharply pointed horn to inflict damage."
"The foe is jabbed repeatedly with a horn or beak two to five times.","The foe is jabbed repeatedly with a horn or beak two to five times.","The foe is jabbed repeatedly with a horn or beak two to five times.","The foe is jabbed repeatedly with a horn or beak two to five times.","The foe is jabbed repeatedly with a horn or beak two to five times.","The foe is jabbed repeatedly with a horn or beak two to five times.","The foe is jabbed repeatedly with a horn or beak two to five times."
"The horn is rotated like a drill to ram. The foe will faint if it hits.","The horn is rotated like a drill to ram. The foe will faint if it hits.","The horn is rotated like a drill to ram. The foe will faint if it hits.","The horn is rotated like a drill to ram. The foe will faint if it hits.","The horn is rotated like a drill to ram. The foe will faint if it hits.","The horn is rotated like a drill to ram. The foe will faint if it hits.","The horn is rotated like a drill to ram. The foe will faint if it hits."
"A physical attack in which the user charges, full body, into the foe.","A physical attack in which the user charges, full body, into the foe.","A physical attack in which the user charges, full body, into the foe.","A physical attack in which the user charges, full body, into the foe.","A physical attack in which the user charges, full body, into the foe.","A physical attack in which the user charges, full body, into the foe.","A physical attack in which the user charges, full body, into the foe."
"The user drops its full body on the foe. It may leave the foe paralyzed.","The user drops its full body on the foe. It may leave the foe paralyzed.","The user drops its full body on the foe. It may leave the foe paralyzed.","The user drops its full body on the foe. It may leave the foe paralyzed.","The user drops its full body on the foe. It may leave the foe paralyzed.","The user drops its full body on the foe. It may leave the foe paralyzed.","The user drops its full body on the foe. It may leave the foe paralyzed."
"A long body or vines are used to wrap the foe for two to five turns.","A long body or vines are used to wrap the foe for two to five turns.","A long body or vines are used to wrap the foe for two to five turns.","A long body or vines are used to wrap the foe for two to five turns.","A long body or vines are used to wrap the foe for two to five turns.","A long body or vines are used to wrap the foe for two to five turns.","A long body or vines are used to wrap the foe for two to five turns."
"A reckless, full- body charge attack that also hurts the user a little.","A reckless, full- body charge attack that also hurts the user a little.","A reckless, full- body charge attack that also hurts the user a little.","A reckless, full- body charge attack that also hurts the user a little.","A reckless, full- body charge attack that also hurts the user a little.","A reckless, full- body charge attack that also hurts the user a little.","A reckless, full- body charge attack that also hurts the user a little."
"The user rampages about for two to three turns, then becomes confused.","The user rampages about for two to three turns, then becomes confused.","The user rampages about for two to three turns, then becomes confused.","The user rampages about for two to three turns, then becomes confused.","The user rampages about for two to three turns, then becomes confused.","The user rampages about for two to three turns, then becomes confused.","The user rampages about for two to three turns, then becomes confused."
"A reckless, life- risking tackle that also hurts the user a little.","A reckless, life- risking tackle that also hurts the user a little.","A reckless, life- risking tackle that also hurts the user a little.","A reckless, life- risking tackle that also hurts the user a little.","A reckless, life- risking tackle that also hurts the user a little.","A reckless, life- risking tackle that also hurts the user a little.","A reckless, life- risking tackle that also hurts the user a little."
"The user wags its tail cutely, making the foe lower its DEFENSE stat.","The user wags its tail cutely, making the foe lower its DEFENSE stat.","The user wags its tail cutely, making the foe lower its DEFENSE stat.","The user wags its tail cutely, making the foe lower its DEFENSE stat.","The user wags its tail cutely, making the foe lower its DEFENSE stat.","The user wags its tail cutely, making the foe lower its DEFENSE stat.","The user wags its tail cutely, making the foe lower its DEFENSE stat."
"The foe is stabbed with a toxic barb, etc. It may poison the foe.","The foe is stabbed with a toxic barb, etc. It may poison the foe.","The foe is stabbed with a toxic barb, etc. It may poison the foe.","The foe is stabbed with a toxic barb, etc. It may poison the foe.","The foe is stabbed with a toxic barb, etc. It may poison the foe.","The foe is stabbed with a toxic barb, etc. It may poison the foe.","The foe is stabbed with a toxic barb, etc. It may poison the foe."
"The foe is stabbed twice with foreleg stingers. It may poison the foe.","The foe is stabbed twice with foreleg stingers. It may poison the foe.","The foe is stabbed twice with foreleg stingers. It may poison the foe.","The foe is stabbed twice with foreleg stingers. It may poison the foe.","The foe is stabbed twice with foreleg stingers. It may poison the foe.","The foe is stabbed twice with foreleg stingers. It may poison the foe.","The foe is stabbed twice with foreleg stingers. It may poison the foe."
"Sharp pins are shot at the foe and hit two to five times at once.","Sharp pins are shot at the foe and hit two to five times at once.","Sharp pins are shot at the foe and hit two to five times at once.","Sharp pins are shot at the foe and hit two to five times at once.","Sharp pins are shot at the foe and hit two to five times at once.","Sharp pins are shot at the foe and hit two to five times at once.","Sharp pins are shot at the foe and hit two to five times at once."
"The foe is given an intimidating look that lowers its DEFENSE stat.","The foe is given an intimidating look that lowers its DEFENSE stat.","The foe is given an intimidating look that lowers its DEFENSE stat.","The foe is given an intimidating look that lowers its DEFENSE stat.","The foe is given an intimidating look that lowers its DEFENSE stat.","The foe is given an intimidating look that lowers its DEFENSE stat.","The foe is given an intimidating look that lowers its DEFENSE stat."
"The user bites with vicious fangs. It may make the foe flinch.","The user bites with vicious fangs. It may make the foe flinch.","The user bites with vicious fangs. It may make the foe flinch.","The user bites with vicious fangs. It may make the foe flinch.","The user bites with vicious fangs. It may make the foe flinch.","The user bites with vicious fangs. It may make the foe flinch.","The user bites with vicious fangs. It may make the foe flinch."
"The user growls in a cute way, making the foe lower its ATTACK stat.","The user growls in a cute way, making the foe lower its ATTACK stat.","The user growls in a cute way, making the foe lower its ATTACK stat.","The user growls in a cute way, making the foe lower its ATTACK stat.","The user growls in a cute way, making the foe lower its ATTACK stat.","The user growls in a cute way, making the foe lower its ATTACK stat.","The user growls in a cute way, making the foe lower its ATTACK stat."
"The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends.","The foe is made to switch out with an ally. In the wild, the battle ends."
"A soothing song in a calming voice lulls the foe into a deep slumber.","A soothing song in a calming voice lulls the foe into a deep slumber.","A soothing song in a calming voice lulls the foe into a deep slumber.","A soothing song in a calming voice lulls the foe into a deep slumber.","A soothing song in a calming voice lulls the foe into a deep slumber.","A soothing song in a calming voice lulls the foe into a deep slumber.","A soothing song in a calming voice lulls the foe into a deep slumber."
"The user generates odd sound waves. It may confuse the foe.","The user generates odd sound waves. It may confuse the foe.","The user generates odd sound waves. It may confuse the foe.","The user generates odd sound waves. It may confuse the foe.","The user generates odd sound waves. It may confuse the foe.","The user generates odd sound waves. It may confuse the foe.","The user generates odd sound waves. It may confuse the foe."
"The foe is hit with a shock wave that always inflicts 20- HP damage.","The foe is hit with a shock wave that always inflicts 20- HP damage.","The foe is hit with a shock wave that always inflicts 20- HP damage.","The foe is hit with a shock wave that always inflicts 20- HP damage.","The foe is hit with a shock wave that always inflicts 20- HP damage.","The foe is hit with a shock wave that always inflicts 20- HP damage.","The foe is hit with a shock wave that always inflicts 20- HP damage."
"For a few turns, it prevents the foe from using the move it last used.","For a few turns, it prevents the foe from using the move it last used.","For a few turns, it prevents the foe from using the move it last used.","For a few turns, it prevents the foe from using the move it last used.","For a few turns, it prevents the foe from using the move it last used.","For a few turns, it prevents the foe from using the move it last used.","For a few turns, it prevents the foe from using the move it last used."
"The foe is sprayed with a harsh, hide- melting acid that may lower DEFENSE.","The foe is sprayed with a harsh, hide- melting acid that may lower DEFENSE.","The foe is sprayed with a harsh, hide- melting acid that may lower DEFENSE.","The foe is sprayed with a harsh, hide- melting acid that may lower DEFENSE.","The foe is sprayed with a harsh, hide- melting acid that may lower DEFENSE.","The foe is sprayed with a harsh, hide- melting acid that may lower DEFENSE.","The foe is sprayed with a harsh, hide- melting acid that may lower DEFENSE."
"The foe is attacked with small flames. The foe may suffer a burn.","The foe is attacked with small flames. The foe may suffer a burn.","The foe is attacked with small flames. The foe may suffer a burn.","The foe is attacked with small flames. The foe may suffer a burn.","The foe is attacked with small flames. The foe may suffer a burn.","The foe is attacked with small flames. The foe may suffer a burn.","The foe is attacked with small flames. The foe may suffer a burn."
"The foe is scorched with intense flames. The foe may suffer a burn.","The foe is scorched with intense flames. The foe may suffer a burn.","The foe is scorched with intense flames. The foe may suffer a burn.","The foe is scorched with intense flames. The foe may suffer a burn.","The foe is scorched with intense flames. The foe may suffer a burn.","The foe is scorched with intense flames. The foe may suffer a burn.","The foe is scorched with intense flames. The foe may suffer a burn."
"The ally party is protected by a mist that prevents stat reductions.","The ally party is protected by a mist that prevents stat reductions.","The ally party is protected by a mist that prevents stat reductions.","The ally party is protected by a mist that prevents stat reductions.","The ally party is protected by a mist that prevents stat reductions.","The ally party is protected by a mist that prevents stat reductions.","The ally party is protected by a mist that prevents stat reductions."
"The foe is struck with a lot of water expelled forcibly from the mouth.","The foe is struck with a lot of water expelled forcibly from the mouth.","The foe is struck with a lot of water expelled forcibly from the mouth.","The foe is struck with a lot of water expelled forcibly from the mouth.","The foe is struck with a lot of water expelled forcibly from the mouth.","The foe is struck with a lot of water expelled forcibly from the mouth.","The foe is struck with a lot of water expelled forcibly from the mouth."
"A high volume of water is blasted at the foe under great pressure.","A high volume of water is blasted at the foe under great pressure.","A high volume of water is blasted at the foe under great pressure.","A high volume of water is blasted at the foe under great pressure.","A high volume of water is blasted at the foe under great pressure.","A high volume of water is blasted at the foe under great pressure.","A high volume of water is blasted at the foe under great pressure."
"A big wave crashes down on the foe. Can also be used for crossing water.","A big wave crashes down on the foe. Can also be used for crossing water.","A big wave crashes down on the foe. Can also be used for crossing water.","A big wave crashes down on the foe. Can also be used for crossing water.","A big wave crashes down on the foe. Can also be used for crossing water.","A big wave crashes down on the foe. Can also be used for crossing water.","A big wave crashes down on the foe. Can also be used for crossing water."
"The foe is struck with an icy beam. It may freeze the foe solid.","The foe is struck with an icy beam. It may freeze the foe solid.","The foe is struck with an icy beam. It may freeze the foe solid.","The foe is struck with an icy beam. It may freeze the foe solid.","The foe is struck with an icy beam. It may freeze the foe solid.","The foe is struck with an icy beam. It may freeze the foe solid.","The foe is struck with an icy beam. It may freeze the foe solid."
"The foe is blasted with a blizzard. It may freeze the foe solid.","The foe is blasted with a blizzard. It may freeze the foe solid.","The foe is blasted with a blizzard. It may freeze the foe solid.","The foe is blasted with a blizzard. It may freeze the foe solid.","The foe is blasted with a blizzard. It may freeze the foe solid.","The foe is blasted with a blizzard. It may freeze the foe solid.","The foe is blasted with a blizzard. It may freeze the foe solid."
"A peculiar ray is shot at the foe. It may leave the foe confused.","A peculiar ray is shot at the foe. It may leave the foe confused.","A peculiar ray is shot at the foe. It may leave the foe confused.","A peculiar ray is shot at the foe. It may leave the foe confused.","A peculiar ray is shot at the foe. It may leave the foe confused.","A peculiar ray is shot at the foe. It may leave the foe confused.","A peculiar ray is shot at the foe. It may leave the foe confused."
"A spray of bubbles strikes the foe. It may lower the foe’s SPEED stat.","A spray of bubbles strikes the foe. It may lower the foe’s SPEED stat.","A spray of bubbles strikes the foe. It may lower the foe’s SPEED stat.","A spray of bubbles strikes the foe. It may lower the foe’s SPEED stat.","A spray of bubbles strikes the foe. It may lower the foe’s SPEED stat.","A spray of bubbles strikes the foe. It may lower the foe’s SPEED stat.","A spray of bubbles strikes the foe. It may lower the foe’s SPEED stat."
"A rainbow-colored attack beam. It may lower the foe’s ATTACK stat.","A rainbow-colored attack beam. It may lower the foe’s ATTACK stat.","A rainbow-colored attack beam. It may lower the foe’s ATTACK stat.","A rainbow-colored attack beam. It may lower the foe’s ATTACK stat.","A rainbow-colored attack beam. It may lower the foe’s ATTACK stat.","A rainbow-colored attack beam. It may lower the foe’s ATTACK stat.","A rainbow-colored attack beam. It may lower the foe’s ATTACK stat."
"A severely damaging attack that makes the user rest on the next turn.","A severely damaging attack that makes the user rest on the next turn.","A severely damaging attack that makes the user rest on the next turn.","A severely damaging attack that makes the user rest on the next turn.","A severely damaging attack that makes the user rest on the next turn.","A severely damaging attack that makes the user rest on the next turn.","A severely damaging attack that makes the user rest on the next turn."
"The foe is jabbed with a sharply pointed beak or horn.","The foe is jabbed with a sharply pointed beak or horn.","The foe is jabbed with a sharply pointed beak or horn.","The foe is jabbed with a sharply pointed beak or horn.","The foe is jabbed with a sharply pointed beak or horn.","The foe is jabbed with a sharply pointed beak or horn.","The foe is jabbed with a sharply pointed beak or horn."
"A corkscrewing attack with the sharp beak acting as a drill.","A corkscrewing attack with the sharp beak acting as a drill.","A corkscrewing attack with the sharp beak acting as a drill.","A corkscrewing attack with the sharp beak acting as a drill.","A corkscrewing attack with the sharp beak acting as a drill.","A corkscrewing attack with the sharp beak acting as a drill.","A corkscrewing attack with the sharp beak acting as a drill."
"A reckless, full- body throw attack that also hurts the user a little.","A reckless, full- body throw attack that also hurts the user a little.","A reckless, full- body throw attack that also hurts the user a little.","A reckless, full- body throw attack that also hurts the user a little.","A reckless, full- body throw attack that also hurts the user a little.","A reckless, full- body throw attack that also hurts the user a little.","A reckless, full- body throw attack that also hurts the user a little."
"A low, tripping kick that inflicts more damage on heavier foes.","A low, tripping kick that inflicts more damage on heavier foes.","A low, tripping kick that inflicts more damage on heavier foes.","A low, tripping kick that inflicts more damage on heavier foes.","A low, tripping kick that inflicts more damage on heavier foes.","A low, tripping kick that inflicts more damage on heavier foes.","A low, tripping kick that inflicts more damage on heavier foes."
"A retaliation move that counters any physical hit with double the damage.","A retaliation move that counters any physical hit with double the damage.","A retaliation move that counters any physical hit with double the damage.","A retaliation move that counters any physical hit with double the damage.","A retaliation move that counters any physical hit with double the damage.","A retaliation move that counters any physical hit with double the damage.","A retaliation move that counters any physical hit with double the damage."
"A gravity-fed throw that causes damage matching the user’s level.","A gravity-fed throw that causes damage matching the user’s level.","A gravity-fed throw that causes damage matching the user’s level.","A gravity-fed throw that causes damage matching the user’s level.","A gravity-fed throw that causes damage matching the user’s level.","A gravity-fed throw that causes damage matching the user’s level.","A gravity-fed throw that causes damage matching the user’s level."
"The foe is slugged at maximum power. Can also be used to move boulders.","The foe is slugged at maximum power. Can also be used to move boulders.","The foe is slugged at maximum power. Can also be used to move boulders.","The foe is slugged at maximum power. Can also be used to move boulders.","The foe is slugged at maximum power. Can also be used to move boulders.","The foe is slugged at maximum power. Can also be used to move boulders.","The foe is slugged at maximum power. Can also be used to move boulders."
"An attack that absorbs half the damage it inflicted to restore HP.","An attack that absorbs half the damage it inflicted to restore HP.","An attack that absorbs half the damage it inflicted to restore HP.","An attack that absorbs half the damage it inflicted to restore HP.","An attack that absorbs half the damage it inflicted to restore HP.","An attack that absorbs half the damage it inflicted to restore HP.","An attack that absorbs half the damage it inflicted to restore HP."
"A tough attack that drains half the damage it inflicted to restore HP.","A tough attack that drains half the damage it inflicted to restore HP.","A tough attack that drains half the damage it inflicted to restore HP.","A tough attack that drains half the damage it inflicted to restore HP.","A tough attack that drains half the damage it inflicted to restore HP.","A tough attack that drains half the damage it inflicted to restore HP.","A tough attack that drains half the damage it inflicted to restore HP."
"A seed is planted on the foe to steal some HP for the  user on every turn.","A seed is planted on the foe to steal some HP for the  user on every turn.","A seed is planted on the foe to steal some HP for the  user on every turn.","A seed is planted on the foe to steal some HP for the  user on every turn.","A seed is planted on the foe to steal some HP for the  user on every turn.","A seed is planted on the foe to steal some HP for the  user on every turn.","A seed is planted on the foe to steal some HP for the  user on every turn."
"The user’s body is forced to grow, raising the SP. ATK stat.","The user’s body is forced to grow, raising the SP. ATK stat.","The user’s body is forced to grow, raising the SP. ATK stat.","The user’s body is forced to grow, raising the SP. ATK stat.","The user’s body is forced to grow, raising the SP. ATK stat.","The user’s body is forced to grow, raising the SP. ATK stat.","The user’s body is forced to grow, raising the SP. ATK stat."
"The foe is hit with a cutting leaf. It has a high critical-hit ratio.","The foe is hit with a cutting leaf. It has a high critical-hit ratio.","The foe is hit with a cutting leaf. It has a high critical-hit ratio.","The foe is hit with a cutting leaf. It has a high critical-hit ratio.","The foe is hit with a cutting leaf. It has a high critical-hit ratio.","The foe is hit with a cutting leaf. It has a high critical-hit ratio.","The foe is hit with a cutting leaf. It has a high critical-hit ratio."
"A 2-turn move that blasts the foe with absorbed energy in the 2nd turn.","A 2-turn move that blasts the foe with absorbed energy in the 2nd turn.","A 2-turn move that blasts the foe with absorbed energy in the 2nd turn.","A 2-turn move that blasts the foe with absorbed energy in the 2nd turn.","A 2-turn move that blasts the foe with absorbed energy in the 2nd turn.","A 2-turn move that blasts the foe with absorbed energy in the 2nd turn.","A 2-turn move that blasts the foe with absorbed energy in the 2nd turn."
"A cloud of toxic dust is scattered. It may poison the foe.","A cloud of toxic dust is scattered. It may poison the foe.","A cloud of toxic dust is scattered. It may poison the foe.","A cloud of toxic dust is scattered. It may poison the foe.","A cloud of toxic dust is scattered. It may poison the foe.","A cloud of toxic dust is scattered. It may poison the foe.","A cloud of toxic dust is scattered. It may poison the foe."
"Paralyzing dust is scattered wildly. It may paralyze the foe.","Paralyzing dust is scattered wildly. It may paralyze the foe.","Paralyzing dust is scattered wildly. It may paralyze the foe.","Paralyzing dust is scattered wildly. It may paralyze the foe.","Paralyzing dust is scattered wildly. It may paralyze the foe.","Paralyzing dust is scattered wildly. It may paralyze the foe.","Paralyzing dust is scattered wildly. It may paralyze the foe."
"A sleep-inducing dust is scattered in high volume around a foe.","A sleep-inducing dust is scattered in high volume around a foe.","A sleep-inducing dust is scattered in high volume around a foe.","A sleep-inducing dust is scattered in high volume around a foe.","A sleep-inducing dust is scattered in high volume around a foe.","A sleep-inducing dust is scattered in high volume around a foe.","A sleep-inducing dust is scattered in high volume around a foe."
