en,fr,it,de,es,ko,kana
Nidoking,Nidoking,Nidoking,Nidoking,Nidoking,니드킹,ニドキング
Clefairy,Mélofée,Clefairy,Piepi,Clefairy,삐삐,ピッピ
Clefable,Mélodelfe,Clefable,Pixi,Clefable,픽시,ピクシー
Vulpix,Goupix,Vulpix,Vulpix,Vulpix,식스테일,ロコン
Ninetales,Feunard,Ninetales,Vulnona,Ninetales,나인테일,キュウコン
Jigglypuff,Rondoudou,Jigglypuff,Pummeluff,Jigglypuff,푸린,プリン
Wigglytuff,Grodoudou,Wigglytuff,Knuddeluff,Wigglytuff,푸크린,プクリン
Zubat,Nosferapti,Zubat,Zubat,Zubat,주뱃,ズバット
Golbat,Nosferalto,Golbat,Golbat,Golbat,골뱃,ゴルバット
Oddish,Mystherbe,Oddish,Myrapla,Oddish,뚜벅쵸,ナゾノクサ
Gloom,Ortide,Gloom,Duflor,Gloom,냄새꼬,クサイハナ
Vileplume,Rafflesia,Vileplume,Giflor,Vileplume,라플레시아,ラフレシア
Paras,Paras,Paras,Paras,Paras,파라스,パラス
Parasect,Parasect,Parasect,Parasek,Parasect,파라섹트,パラセクト
Venonat,Mimitoss,Venonat,Bluzuk,Venonat,콘팡,コンパン
Venomoth,Aéromite,Venomoth,Omot,Venomoth,도나리,モルフォン
Diglett,Taupiqueur,Diglett,Digda,Diglett,디그다,ディグダ
Dugtrio,Triopikeur,Dugtrio,Digdri,Dugtrio,닥트리오,ダグトリオ
Meowth,Miaouss,Meowth,Mauzi,Meowth,나옹,ニャース
Persian,Persian,Persian,Snobilikat,Persian,페르시온,ペルシアン
Psyduck,Psykokwak,Psyduck,Enton,Psyduck,고라파덕,コダック
Golduck,Akwakwak,Golduck,Entoron,Golduck,골덕,ゴルダック
Mankey,Férosinge,Mankey,Menki,Mankey,망키,マンキー
Primeape,Colossinge,Primeape,Rasaff,Primeape,성원숭,オコリザル
Growlithe,Caninos,Growlithe,Fukano,Growlithe,가디,ガーディ
Arcanine,Arcanin,Arcanine,Arkani,Arcanine,윈디,ウインディ
Poliwag,Ptitard,Poliwag,Quapsel,Poliwag,발챙이,ニョロモ
Poliwhirl,Têtarte,Poliwhirl,Quaputzi,Poliwhirl,슈륙챙이,ニョロゾ
Poliwrath,Tartard,Poliwrath,Quappo,Poliwrath,강챙이,ニョロボン
Abra,Abra,Abra,Abra,Abra,캐이시,ケーシィ
Kadabra,Kadabra,Kadabra,Kadabra,Kadabra,윤겔라,ユンゲラー
Alakazam,Alakazam,Alakazam,Simsala,Alakazam,후딘,フーディン
Machop,Machoc,Machop,Machollo,Machop,알통몬,ワンリキー
Machoke,Machopeur,Machoke,Maschock,Machoke,근육몬,ゴーリキー
Machamp,Mackogneur,Machamp,Machomei,Machamp,괴력몬,カイリキー
Bellsprout,Chétiflor,Bellsprout,Knofensa,Bellsprout,모다피,マダツボミ
Weepinbell,Boustiflor,Weepinbell,Ultrigaria,Weepinbell,우츠동,ウツドン
Victreebel,Empiflor,Victreebel,Sarzenia,Victreebel,우츠보트,ウツボット
Tentacool,Tentacool,Tentacool,Tentacha,Tentacool,왕눈해,メノクラゲ
Tentacruel,Tentacruel,Tentacruel,Tentoxa,Tentacruel,독파리,ドククラゲ
Geodude,Racaillou,Geodude,Kleinstein,Geodude,꼬마돌,イシツブテ
Graveler,Gravalanch,Graveler,Georok,Graveler,데구리,ゴローン
Golem,Grolem,Golem,Geowaz,Golem,딱구리,ゴローニャ
Ponyta,Ponyta,Ponyta,Ponita,Ponyta,포니타,ポニータ
Rapidash,Galopa,Rapidash,Gallopa,Rapidash,날쌩마,ギャロップ
Slowpoke,Ramoloss,Slowpoke,Flegmon,Slowpoke,야돈,ヤドン
Slowbro,Flagadoss,Slowbro,Lahmus,Slowbro,야도란,ヤドラン
Magnemite,Magnéti,Magnemite,Magnetilo,Magnemite,코일,コイル
Magneton,Magnéton,Magneton,Magneton,Magneton,레어코일,レアコイル
Farfetch’d,Canarticho,Farfetch’d,Porenta,Farfetch’d,파오리,カモネギ
Doduo,Doduo,Doduo,Dodu,Doduo,두두,ドードー
Dodrio,Dodrio,Dodrio,Dodri,Dodrio,두트리오,ドードリオ
Seel,Otaria,Seel,Jurob,Seel,쥬쥬,パウワウ
Dewgong,Lamantine,Dewgong,Jugong,Dewgong,쥬레곤,ジュゴン
Grimer,Tadmorv,Grimer,Sleima,Grimer,질퍽이,ベトベター
Muk,Grotadmorv,Muk,Sleimok,Muk,질뻐기,ベトベトン
Shellder,Kokiyas,Shellder,Muschas,Shellder,셀러,シェルダー
Cloyster,Crustabri,Cloyster,Austos,Cloyster,파르셀,パルシェン
Gastly,Fantominus,Gastly,Nebulak,Gastly,고오스,ゴース
Haunter,Spectrum,Haunter,Alpollo,Haunter,고우스트,ゴースト
Gengar,Ectoplasma,Gengar,Gengar,Gengar,팬텀,ゲンガー
Onix,Onix,Onix,Onix,Onix,롱스톤,イワーク
Drowzee,Soporifik,Drowzee,Traumato,Drowzee,슬리프,スリープ
Hypno,Hypnomade,Hypno,Hypno,Hypno,슬리퍼,スリーパー
Krabby,Krabby,Krabby,Krabby,Krabby,크랩,クラブ
Kingler,Krabboss,Kingler,Kingler,Kingler,킹크랩,キングラー
Voltorb,Voltorbe,Voltorb,Voltobal,Voltorb,찌리리공,ビリリダマ
Electrode,Électrode,Electrode,Lektrobal,Electrode,붐볼,マルマイン
Exeggcute,Noeunoeuf,Exeggcute,Owei,Exeggcute,아라리,タマタマ
Exeggutor,Noadkoko,Exeggutor,Kokowei,Exeggutor,나시,ナッシー
Cubone,Osselait,Cubone,Tragosso,Cubone,탕구리,カラカラ
Marowak,Ossatueur,Marowak,Knogga,Marowak,텅구리,ガラガラ
Hitmonlee,Kicklee,Hitmonlee,Kicklee,Hitmonlee,시라소몬,サワムラー
Hitmonchan,Tygnon,Hitmonchan,Nockchan,Hitmonchan,홍수몬,エビワラー
Lickitung,Excelangue,Lickitung,Schlurp,Lickitung,내루미,ベロリンガ
Koffing,Smogo,Koffing,Smogon,Koffing,또가스,ドガース
Weezing,Smogogo,Weezing,Smogmog,Weezing,또도가스,マタドガス
Rhyhorn,Rhinocorne,Rhyhorn,Rihorn,Rhyhorn,뿔카노,サイホーン
Rhydon,Rhinoféros,Rhydon,Rizeros,Rhydon,코뿌리,サイドン
Chansey,Leveinard,Chansey,Chaneira,Chansey,럭키,ラッキー
Tangela,Saquedeneu,Tangela,Tangela,Tangela,덩쿠리,モンジャラ
Kangaskhan,Kangourex,Kangaskhan,Kangama,Kangaskhan,캥카,ガルーラ
Horsea,Hypotrempe,Horsea,Seeper,Horsea,쏘드라,タッツー
Seadra,Hypocéan,Seadra,Seemon,Seadra,시드라,シードラ
Goldeen,Poissirène,Goldeen,Goldini,Goldeen,콘치,トサキント
Seaking,Poissoroy,Seaking,Golking,Seaking,왕콘치,アズマオウ
Staryu,Stari,Staryu,Sterndu,Staryu,별가사리,ヒトデマン
Starmie,Staross,Starmie,Starmie,Starmie,아쿠스타,スターミー
Mr. Mime,M. Mime,Mr. Mime,Pantimos,Mr. Mime,마임맨,バリヤード
Scyther,Insécateur,Scyther,Sichlor,Scyther,스라크,ストライク
Jynx,Lippoutou,Jynx,Rossana,Jynx,루주라,ルージュラ
Electabuzz,Élektek,Electabuzz,Elektek,Electabuzz,에레브,エレブー
Magmar,Magmar,Magmar,Magmar,Magmar,마그마,ブーバー
Pinsir,Scarabrute,Pinsir,Pinsir,Pinsir,쁘사이저,カイロス
Tauros,Tauros,Tauros,Tauros,Tauros,켄타로스,ケンタロス
Magikarp,Magicarpe,Magikarp,Karpador,Magikarp,잉어킹,コイキング
Gyarados,Léviator,Gyarados,Garados,Gyarados,갸라도스,ギャラドス
Lapras,Lokhlass,Lapras,Lapras,Lapras,라프라스,ラプラス
Ditto,Métamorph,Ditto,Ditto,Ditto,메타몽,メタモン
Eevee,Évoli,Eevee,Evoli,Eevee,이브이,イーブイ
Vaporeon,Aquali,Vaporeon,Aquana,Vaporeon,샤미드,シャワーズ
Jolteon,Voltali,Jolteon,Blitza,Jolteon,쥬피썬더,サンダース
Flareon,Pyroli,Flareon,Flamara,Flareon,부스터,ブースター
Porygon,Porygon,Porygon,Porygon,Porygon,폴리곤,ポリゴン
Omanyte,Amonita,Omanyte,Amonitas,Omanyte,암나이트,オムナイト
Omastar,Amonistar,Omastar,Amoroso,Omastar,암스타,オムスター
Kabuto,Kabuto,Kabuto,Kabuto,Kabuto,투구,カブト
Kabutops,Kabutops,Kabutops,Kabutops,Kabutops,투구푸스,カブトプス
Aerodactyl,Ptéra,Aerodactyl,Aerodactyl,Aerodactyl,프테라,プテラ
Snorlax,Ronflex,Snorlax,Relaxo,Snorlax,잠만보,カビゴン
Articuno,Artikodin,Articuno,Arktos,Articuno,프리져,フリーザー
Zapdos,Électhor,Zapdos,Zapdos,Zapdos,썬더,サンダー
Moltres,Sulfura,Moltres,Lavados,Moltres,파이어,ファイヤー
Dratini,Minidraco,Dratini,Dratini,Dratini,미뇽,ミニリュウ
Dragonair,Draco,Dragonair,Dragonir,Dragonair,신뇽,ハクリュー
Dragonite,Dracolosse,Dragonite,Dragoran,Dragonite,망나뇽,カイリュー
Mewtwo,Mewtwo,Mewtwo,Mewtu,Mewtwo,뮤츠,ミュウツー
Mew,Mew,Mew,Mew,Mew,뮤,ミュウ
