en,fr,it,de,es,ko,kana
"The user soars, then strikes its target on the second turn. It can also be used for flying to any familiar town.","Le lanceur s’envole au 1er tour et frappe au 2è. Permet aussi de voler jusqu’à une ville déjà visitée.","The user soars, then strikes its target on the second turn. It can also be used for flying to any familiar town.","The user soars, then strikes its target on the second turn. It can also be used for flying to any familiar town.","The user soars, then strikes its target on the second turn. It can also be used for flying to any familiar town.","The user soars, then strikes its target on the second turn. It can also be used for flying to any familiar town.","The user soars, then strikes its target on the second turn. It can also be used for flying to any familiar town."
"Things such as long bodies or tentacles are used to bind and squeeze the target for four to five turns.","Ligote l’ennemi avec les tentacules ou le corps pour l’écraser durant 4 à 5 tours.","Things such as long bodies or tentacles are used to bind and squeeze the target for four to five turns.","Things such as long bodies or tentacles are used to bind and squeeze the target for four to five turns.","Things such as long bodies or tentacles are used to bind and squeeze the target for four to five turns.","Things such as long bodies or tentacles are used to bind and squeeze the target for four to five turns.","Things such as long bodies or tentacles are used to bind and squeeze the target for four to five turns."
"The target is slammed with a long tail, vines, etc., to inflict damage.","Fouette l’ennemi avec la queue, une liane, etc. pour infliger des dégâts.","The target is slammed with a long tail, vines, etc., to inflict damage.","The target is slammed with a long tail, vines, etc., to inflict damage.","The target is slammed with a long tail, vines, etc., to inflict damage.","The target is slammed with a long tail, vines, etc., to inflict damage.","The target is slammed with a long tail, vines, etc., to inflict damage."
"The target is struck with slender, whiplike vines to inflict damage.","Fouette l’ennemi avec de fines lianes pour infliger des dégâts.","The target is struck with slender, whiplike vines to inflict damage.","The target is struck with slender, whiplike vines to inflict damage.","The target is struck with slender, whiplike vines to inflict damage.","The target is struck with slender, whiplike vines to inflict damage.","The target is struck with slender, whiplike vines to inflict damage."
"The target is stomped with a big foot. It may also make the target flinch.","Écrase l’ennemi avec un énorme pied. Peut aussi l’apeurer.","The target is stomped with a big foot. It may also make the target flinch.","The target is stomped with a big foot. It may also make the target flinch.","The target is stomped with a big foot. It may also make the target flinch.","The target is stomped with a big foot. It may also make the target flinch.","The target is stomped with a big foot. It may also make the target flinch."
"The target is quickly kicked twice in succession using both feet.","Deux coups de pied qui frappent l’ennemi deux fois d’affilée.","The target is quickly kicked twice in succession using both feet.","The target is quickly kicked twice in succession using both feet.","The target is quickly kicked twice in succession using both feet.","The target is quickly kicked twice in succession using both feet.","The target is quickly kicked twice in succession using both feet."
"The target is attacked by a kick launched with muscle-packed power.","Un coup de pied superpuissant et intense qui frappe l’ennemi.","The target is attacked by a kick launched with muscle-packed power.","The target is attacked by a kick launched with muscle-packed power.","The target is attacked by a kick launched with muscle-packed power.","The target is attacked by a kick launched with muscle-packed power.","The target is attacked by a kick launched with muscle-packed power."
"The user jumps up high, then strikes with a kick. If the kick misses, the user hurts itself.","Le lanceur s’envole pour décocher un coup de pied sauté. S’il échoue, le lanceur se blesse.","The user jumps up high, then strikes with a kick. If the kick misses, the user hurts itself.","The user jumps up high, then strikes with a kick. If the kick misses, the user hurts itself.","The user jumps up high, then strikes with a kick. If the kick misses, the user hurts itself.","The user jumps up high, then strikes with a kick. If the kick misses, the user hurts itself.","The user jumps up high, then strikes with a kick. If the kick misses, the user hurts itself."
"The user lashes out with a quick, spinning kick. It may also make the target flinch.","Le lanceur effectue un coup de pied tournoyant et extrêmement rapide. Peut apeurer l’ennemi.","The user lashes out with a quick, spinning kick. It may also make the target flinch.","The user lashes out with a quick, spinning kick. It may also make the target flinch.","The user lashes out with a quick, spinning kick. It may also make the target flinch.","The user lashes out with a quick, spinning kick. It may also make the target flinch.","The user lashes out with a quick, spinning kick. It may also make the target flinch."
"Sand is hurled in the target’s face, reducing its accuracy.","Lance du sable au visage de l’ennemi pour baisser sa Précision.","Sand is hurled in the target’s face, reducing its accuracy.","Sand is hurled in the target’s face, reducing its accuracy.","Sand is hurled in the target’s face, reducing its accuracy.","Sand is hurled in the target’s face, reducing its accuracy.","Sand is hurled in the target’s face, reducing its accuracy."
"The user sticks out its head and attacks by charging straight into the target. It may also make the target flinch.","Le lanceur donne un coup de tête. Peut apeurer l’ennemi.","The user sticks out its head and attacks by charging straight into the target. It may also make the target flinch.","The user sticks out its head and attacks by charging straight into the target. It may also make the target flinch.","The user sticks out its head and attacks by charging straight into the target. It may also make the target flinch.","The user sticks out its head and attacks by charging straight into the target. It may also make the target flinch.","The user sticks out its head and attacks by charging straight into the target. It may also make the target flinch."
"The target is jabbed with a sharply pointed horn to inflict damage.","Frappe l’ennemi d’un coup de corne pointue pour infliger des dégâts.","The target is jabbed with a sharply pointed horn to inflict damage.","The target is jabbed with a sharply pointed horn to inflict damage.","The target is jabbed with a sharply pointed horn to inflict damage.","The target is jabbed with a sharply pointed horn to inflict damage.","The target is jabbed with a sharply pointed horn to inflict damage."
"The target is jabbed repeatedly with a horn or beak two to five times in a row.","Frappe l’ennemi 2 à 5 fois d’affilée avec un bec ou une corne.","The target is jabbed repeatedly with a horn or beak two to five times in a row.","The target is jabbed repeatedly with a horn or beak two to five times in a row.","The target is jabbed repeatedly with a horn or beak two to five times in a row.","The target is jabbed repeatedly with a horn or beak two to five times in a row.","The target is jabbed repeatedly with a horn or beak two to five times in a row."
"The user stabs the target with a horn that rotates like a drill. If it hits, the target faints instantly.","Un coup de corne en vrille qui empale l’ennemi, le mettant K.O. sur le coup s’il est touché.","The user stabs the target with a horn that rotates like a drill. If it hits, the target faints instantly.","The user stabs the target with a horn that rotates like a drill. If it hits, the target faints instantly.","The user stabs the target with a horn that rotates like a drill. If it hits, the target faints instantly.","The user stabs the target with a horn that rotates like a drill. If it hits, the target faints instantly.","The user stabs the target with a horn that rotates like a drill. If it hits, the target faints instantly."
"A physical attack in which the user charges and slams into the target with its whole body.","Le lanceur charge l’ennemi et le percute de tout son corps.","A physical attack in which the user charges and slams into the target with its whole body.","A physical attack in which the user charges and slams into the target with its whole body.","A physical attack in which the user charges and slams into the target with its whole body.","A physical attack in which the user charges and slams into the target with its whole body.","A physical attack in which the user charges and slams into the target with its whole body."
"The user drops onto the target with its full body weight. It may also leave the target with paralysis.","Le lanceur se laisse tomber sur l’ennemi de tout son poids. Peut le paralyser.","The user drops onto the target with its full body weight. It may also leave the target with paralysis.","The user drops onto the target with its full body weight. It may also leave the target with paralysis.","The user drops onto the target with its full body weight. It may also leave the target with paralysis.","The user drops onto the target with its full body weight. It may also leave the target with paralysis.","The user drops onto the target with its full body weight. It may also leave the target with paralysis."
"A long body or vines are used to wrap and squeeze the target for four to five turns.","Le lanceur ligote l’ennemi avec des lianes ou son corps pour l’écraser durant 4 à 5 tours.","A long body or vines are used to wrap and squeeze the target for four to five turns.","A long body or vines are used to wrap and squeeze the target for four to five turns.","A long body or vines are used to wrap and squeeze the target for four to five turns.","A long body or vines are used to wrap and squeeze the target for four to five turns.","A long body or vines are used to wrap and squeeze the target for four to five turns."
"A reckless, full-body charge attack for slamming into the target. It also damages the user a little.","Une charge violente qui blesse aussi légèrement le lanceur.","A reckless, full-body charge attack for slamming into the target. It also damages the user a little.","A reckless, full-body charge attack for slamming into the target. It also damages the user a little.","A reckless, full-body charge attack for slamming into the target. It also damages the user a little.","A reckless, full-body charge attack for slamming into the target. It also damages the user a little.","A reckless, full-body charge attack for slamming into the target. It also damages the user a little."
"The user rampages and attacks for two to three turns. It then becomes confused, however.","Une attaque furieuse qui dure de 2 à 3 tours. Le lanceur devient confus.","The user rampages and attacks for two to three turns. It then becomes confused, however.","The user rampages and attacks for two to three turns. It then becomes confused, however.","The user rampages and attacks for two to three turns. It then becomes confused, however.","The user rampages and attacks for two to three turns. It then becomes confused, however.","The user rampages and attacks for two to three turns. It then becomes confused, however."
"A reckless, life-risking tackle. It also damages the user by a fairly large amount, however.","Une dangereuse charge. Inflige aussi des dégâts assez importants au lanceur.","A reckless, life-risking tackle. It also damages the user by a fairly large amount, however.","A reckless, life-risking tackle. It also damages the user by a fairly large amount, however.","A reckless, life-risking tackle. It also damages the user by a fairly large amount, however.","A reckless, life-risking tackle. It also damages the user by a fairly large amount, however.","A reckless, life-risking tackle. It also damages the user by a fairly large amount, however."
"The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat.","Le lanceur remue son adorable queue pour tromper la vigilance de l’ennemi et baisser sa Défense.","The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat.","The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat.","The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat.","The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat.","The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat."
"The user stabs the target with a poisonous stinger. This may also poison the target.","Un dard toxique qui transperce l’ennemi. Peut aussi l’empoisonner.","The user stabs the target with a poisonous stinger. This may also poison the target.","The user stabs the target with a poisonous stinger. This may also poison the target.","The user stabs the target with a poisonous stinger. This may also poison the target.","The user stabs the target with a poisonous stinger. This may also poison the target.","The user stabs the target with a poisonous stinger. This may also poison the target."
"The user damages the target twice in succession by jabbing it with two spikes. It may also poison the target.","Un double coup de dard qui transperce l’ennemi 2 fois d’affilée. Peut aussi l’empoisonner.","The user damages the target twice in succession by jabbing it with two spikes. It may also poison the target.","The user damages the target twice in succession by jabbing it with two spikes. It may also poison the target.","The user damages the target twice in succession by jabbing it with two spikes. It may also poison the target.","The user damages the target twice in succession by jabbing it with two spikes. It may also poison the target.","The user damages the target twice in succession by jabbing it with two spikes. It may also poison the target."
"Sharp spikes are shot at the target in rapid succession. They hit two to five times in a row.","Envoie une rafale de dards. Peut toucher de 2 à 5 fois.","Sharp spikes are shot at the target in rapid succession. They hit two to five times in a row.","Sharp spikes are shot at the target in rapid succession. They hit two to five times in a row.","Sharp spikes are shot at the target in rapid succession. They hit two to five times in a row.","Sharp spikes are shot at the target in rapid succession. They hit two to five times in a row.","Sharp spikes are shot at the target in rapid succession. They hit two to five times in a row."
"The opposing team gains an intimidating leer with sharp eyes. The opposing team’s Defense stats are reduced.","Le lanceur fait les gros yeux à l’ennemi pour l’intimider et baisser sa Défense.","The opposing team gains an intimidating leer with sharp eyes. The opposing team’s Defense stats are reduced.","The opposing team gains an intimidating leer with sharp eyes. The opposing team’s Defense stats are reduced.","The opposing team gains an intimidating leer with sharp eyes. The opposing team’s Defense stats are reduced.","The opposing team gains an intimidating leer with sharp eyes. The opposing team’s Defense stats are reduced.","The opposing team gains an intimidating leer with sharp eyes. The opposing team’s Defense stats are reduced."
"The target is bitten with viciously sharp fangs. It may make the target flinch.","L’ennemi est mordu par de tranchantes canines. Peut l’apeurer.","The target is bitten with viciously sharp fangs. It may make the target flinch.","The target is bitten with viciously sharp fangs. It may make the target flinch.","The target is bitten with viciously sharp fangs. It may make the target flinch.","The target is bitten with viciously sharp fangs. It may make the target flinch.","The target is bitten with viciously sharp fangs. It may make the target flinch."
"The user growls in an endearing way, making the opposing team less wary. The foes’ Attack stats are lowered.","Le lanceur pousse un cri tout mimi pour tromper la vigilance de l’ennemi et baisser son Attaque.","The user growls in an endearing way, making the opposing team less wary. The foes’ Attack stats are lowered.","The user growls in an endearing way, making the opposing team less wary. The foes’ Attack stats are lowered.","The user growls in an endearing way, making the opposing team less wary. The foes’ Attack stats are lowered.","The user growls in an endearing way, making the opposing team less wary. The foes’ Attack stats are lowered.","The user growls in an endearing way, making the opposing team less wary. The foes’ Attack stats are lowered."
"The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.","Effraie le Pokémon ennemi et le remplace par un autre. Dans la nature, met fin au combat.","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends."
"A soothing lullaby is sung in a calming voice that puts the target into a deep slumber.","Une berceuse plonge l’ennemi dans un profond sommeil.","A soothing lullaby is sung in a calming voice that puts the target into a deep slumber.","A soothing lullaby is sung in a calming voice that puts the target into a deep slumber.","A soothing lullaby is sung in a calming voice that puts the target into a deep slumber.","A soothing lullaby is sung in a calming voice that puts the target into a deep slumber.","A soothing lullaby is sung in a calming voice that puts the target into a deep slumber."
"The user generates odd sound waves from its body. It may confuse the target.","Le lanceur produit d’étranges ondes sonores qui rendent confus.","The user generates odd sound waves from its body. It may confuse the target.","The user generates odd sound waves from its body. It may confuse the target.","The user generates odd sound waves from its body. It may confuse the target.","The user generates odd sound waves from its body. It may confuse the target.","The user generates odd sound waves from its body. It may confuse the target."
"The target is hit with a destructive shock wave that always inflicts 20 HP damage.","Une onde de choc destructrice qui inflige toujours 20 PV de dégâts.","The target is hit with a destructive shock wave that always inflicts 20 HP damage.","The target is hit with a destructive shock wave that always inflicts 20 HP damage.","The target is hit with a destructive shock wave that always inflicts 20 HP damage.","The target is hit with a destructive shock wave that always inflicts 20 HP damage.","The target is hit with a destructive shock wave that always inflicts 20 HP damage."
"For four turns, this move prevents the target from using the move it last used.","Empêche l’ennemi d’employer à nouveau sa dernière attaque. Dure quatre tours.","For four turns, this move prevents the target from using the move it last used.","For four turns, this move prevents the target from using the move it last used.","For four turns, this move prevents the target from using the move it last used.","For four turns, this move prevents the target from using the move it last used.","For four turns, this move prevents the target from using the move it last used."
"The opposing team is attacked with a spray of harsh acid. The acid may also lower the targets’ Sp. Def stats.","Le lanceur attaque l’ennemi avec un jet d’acide corrosif. Peut aussi baisser la Défense Spéciale de l’ennemi.","The opposing team is attacked with a spray of harsh acid. The acid may also lower the targets’ Sp. Def stats.","The opposing team is attacked with a spray of harsh acid. The acid may also lower the targets’ Sp. Def stats.","The opposing team is attacked with a spray of harsh acid. The acid may also lower the targets’ Sp. Def stats.","The opposing team is attacked with a spray of harsh acid. The acid may also lower the targets’ Sp. Def stats.","The opposing team is attacked with a spray of harsh acid. The acid may also lower the targets’ Sp. Def stats."
"The target is attacked with small flames. It may also leave the target with a burn.","L’ennemi est attaqué par de faibles flammes. Peut aussi le brûler.","The target is attacked with small flames. It may also leave the target with a burn.","The target is attacked with small flames. It may also leave the target with a burn.","The target is attacked with small flames. It may also leave the target with a burn.","The target is attacked with small flames. It may also leave the target with a burn.","The target is attacked with small flames. It may also leave the target with a burn."
"The target is scorched with an intense blast of fire. It may also leave the target with a burn.","L’ennemi reçoit un torrent de flammes. Peut aussi le brûler.","The target is scorched with an intense blast of fire. It may also leave the target with a burn.","The target is scorched with an intense blast of fire. It may also leave the target with a burn.","The target is scorched with an intense blast of fire. It may also leave the target with a burn.","The target is scorched with an intense blast of fire. It may also leave the target with a burn.","The target is scorched with an intense blast of fire. It may also leave the target with a burn."
"The user cloaks its body with a white mist that prevents any of its stats from being cut for five turns.","Une brume blanche enveloppe l’équipe du lanceur et empêche la réduction des stats pour 5 tours.","The user cloaks its body with a white mist that prevents any of its stats from being cut for five turns.","The user cloaks its body with a white mist that prevents any of its stats from being cut for five turns.","The user cloaks its body with a white mist that prevents any of its stats from being cut for five turns.","The user cloaks its body with a white mist that prevents any of its stats from being cut for five turns.","The user cloaks its body with a white mist that prevents any of its stats from being cut for five turns."
"The target is blasted with a forceful shot of water.","De l’eau est projetée sur l’ennemi en arc de cercle.","The target is blasted with a forceful shot of water.","The target is blasted with a forceful shot of water.","The target is blasted with a forceful shot of water.","The target is blasted with a forceful shot of water.","The target is blasted with a forceful shot of water."
"The target is blasted by a huge volume of water launched under great pressure.","Un puissant jet d’eau est dirigé sur l’ennemi.","The target is blasted by a huge volume of water launched under great pressure.","The target is blasted by a huge volume of water launched under great pressure.","The target is blasted by a huge volume of water launched under great pressure.","The target is blasted by a huge volume of water launched under great pressure.","The target is blasted by a huge volume of water launched under great pressure."
"It swamps the area around the user with a giant wave. It can also be used for crossing water.","Une énorme vague s’abat sur le champ de bataille. Permet aussi de voyager sur l’eau.","It swamps the area around the user with a giant wave. It can also be used for crossing water.","It swamps the area around the user with a giant wave. It can also be used for crossing water.","It swamps the area around the user with a giant wave. It can also be used for crossing water.","It swamps the area around the user with a giant wave. It can also be used for crossing water.","It swamps the area around the user with a giant wave. It can also be used for crossing water."
"The target is struck with an icy-cold beam of energy. It may also freeze the target solid.","Un rayon de glace frappe l’ennemi. Peut aussi le geler.","The target is struck with an icy-cold beam of energy. It may also freeze the target solid.","The target is struck with an icy-cold beam of energy. It may also freeze the target solid.","The target is struck with an icy-cold beam of energy. It may also freeze the target solid.","The target is struck with an icy-cold beam of energy. It may also freeze the target solid.","The target is struck with an icy-cold beam of energy. It may also freeze the target solid."
"A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.","Une violente tempête de neige est déclenchée sur l’ennemi. Peut aussi le geler.","A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.","A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.","A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.","A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.","A howling blizzard is summoned to strike the opposing team. It may also freeze them solid."
"The target is attacked with a peculiar ray. It may also cause confusion.","Un étrange rayon frappe l’ennemi. Peut aussi le rendre confus.","The target is attacked with a peculiar ray. It may also cause confusion.","The target is attacked with a peculiar ray. It may also cause confusion.","The target is attacked with a peculiar ray. It may also cause confusion.","The target is attacked with a peculiar ray. It may also cause confusion.","The target is attacked with a peculiar ray. It may also cause confusion."
"A spray of bubbles is forcefully ejected at the opposing team. It may also lower their Speed stats.","Des bulles sont envoyées avec puissance sur l’ennemi. Peut aussi baisser sa Vitesse.","A spray of bubbles is forcefully ejected at the opposing team. It may also lower their Speed stats.","A spray of bubbles is forcefully ejected at the opposing team. It may also lower their Speed stats.","A spray of bubbles is forcefully ejected at the opposing team. It may also lower their Speed stats.","A spray of bubbles is forcefully ejected at the opposing team. It may also lower their Speed stats.","A spray of bubbles is forcefully ejected at the opposing team. It may also lower their Speed stats."
"The target is hit with a rainbow-colored beam. This may also lower the target’s Attack stat.","Envoie un rayon arc-en-ciel sur l’ennemi. Peut aussi baisser son Attaque.","The target is hit with a rainbow-colored beam. This may also lower the target’s Attack stat.","The target is hit with a rainbow-colored beam. This may also lower the target’s Attack stat.","The target is hit with a rainbow-colored beam. This may also lower the target’s Attack stat.","The target is hit with a rainbow-colored beam. This may also lower the target’s Attack stat.","The target is hit with a rainbow-colored beam. This may also lower the target’s Attack stat."
"The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.","Projette un puissant rayon sur l’ennemi. Le lanceur doit se reposer au tour suivant.","The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.","The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.","The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.","The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.","The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy."
"The target is jabbed with a sharply pointed beak or horn.","Frappe l’ennemi d’un bec pointu ou d’une corne pour infliger des dégâts.","The target is jabbed with a sharply pointed beak or horn.","The target is jabbed with a sharply pointed beak or horn.","The target is jabbed with a sharply pointed beak or horn.","The target is jabbed with a sharply pointed beak or horn.","The target is jabbed with a sharply pointed beak or horn."
"A corkscrewing attack with the sharp beak acting as a drill.","Une attaque utilisant le bec comme une perceuse.","A corkscrewing attack with the sharp beak acting as a drill.","A corkscrewing attack with the sharp beak acting as a drill.","A corkscrewing attack with the sharp beak acting as a drill.","A corkscrewing attack with the sharp beak acting as a drill.","A corkscrewing attack with the sharp beak acting as a drill."
"The user grabs the target and recklessly dives for the ground. It also hurts the user slightly.","Le lanceur agrippe l’ennemi et l’écrase au sol. Blesse aussi légèrement le lanceur.","The user grabs the target and recklessly dives for the ground. It also hurts the user slightly.","The user grabs the target and recklessly dives for the ground. It also hurts the user slightly.","The user grabs the target and recklessly dives for the ground. It also hurts the user slightly.","The user grabs the target and recklessly dives for the ground. It also hurts the user slightly.","The user grabs the target and recklessly dives for the ground. It also hurts the user slightly."
"A powerful low kick that makes the target fall over. It inflicts greater damage on heavier targets.","Un puissant coup de pied bas qui fauche l’ennemi. Il est plus efficace contre les ennemis lourds.","A powerful low kick that makes the target fall over. It inflicts greater damage on heavier targets.","A powerful low kick that makes the target fall over. It inflicts greater damage on heavier targets.","A powerful low kick that makes the target fall over. It inflicts greater damage on heavier targets.","A powerful low kick that makes the target fall over. It inflicts greater damage on heavier targets.","A powerful low kick that makes the target fall over. It inflicts greater damage on heavier targets."
